EID,CaptureTime,SUID,Event,Version,WireName,Headline,TimeOfArrival,LanguageString,Web_URL,Hot_Level,TimeOfUpdate,AssignedTickersId,AssignedTickersScore,Assigned_ID_BB_GLOBAL_COMPANY,Assigned_ID_BB_GLOBAL,AssignedTopicsId,Assigned_Topics_Score,AssignedPeopleId,AssignedPeopleScore,DerivedTickersId,DerivedTickersScore,Derived_ID_BB_GLOBAL_COMPANY,Derived_ID_BB_GLOBAL,DerivedTopicsId,DerivedTopicsScore,DerivedPeopleId,DerivedPeopleScore
80001,2020-10-10T13:34:33.818+00:00,QHQ70XDWLU6U,UPDATE_ATTRIBUTE,ORIGINAL,BN,Toronto Firm Crushes Small-Cap Index With Virus-Proof Bets,2020-10-09T18:46:21.837+00:00,ENGLISH,,0,2020-10-10T13:34:33.521+00:00,,,,,BIZNEWS;MSCIWORLD;CATOP;AMFEAT;ACEXCLUDE;ONWEB;ALLWWCUR;BFWFOCUS;READ150;ALLFEA;READ100;CANADA;WIRCA;WWTOPAM;READ25;WWTOP;TOPBIZMKT;TOP;CATOPZ2;WWTOPBIZ;ALLTOP;READ500;READ50;WWTOPZ5;WWTOPZ4;GLOBFEAT;MSCINAMER;READ250;WWTOPGLOB;READ700;BFWEQCA;READ;WWTOPZ3;ORIGINAL;WWTOPFEAT,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,16479170;17688764;1829368;19146434;21503127;3521674;6062564,70;70;70;70;70;70;70,SEE;PAG;%CAD;CGX@CN;W,40;40;90;65;40,BBG001FMY0M0;BBG001FJ1N16;;BBG001H510K3;BBG001H8B3C9,BBG000C22QV7;BBG000H6K1B0;;BBG000BTPCL6;BBG001B17MV2,METALKEY;SME;BIZNEWS;MSCIWORLD;NORTHAM;CATOP;AMFEAT;ONTARIO;FIN;NORTHAMSTK;ACEXCLUDE;VIRALILL;ONWEB;BUSINESS;ALLWWCUR;G7MEMB;BONDWIRES;GENHEA;MISC;BFWFOCUS;MISCCOS;READ150;ALLFEA;MARKETS;READ100;INFECT;US;NC;CANADA;ATTACHMENT;WIRCA;ILLNESS;EQUITYKEY;WWTOPAM;AGRKEY;CNS;READ25;BGOVBILLGO;WWTOP;USSO;TOPBIZMKT;MAJOR;CORONAVIR;TOP;TORONTO;CATOPZ2;PADDIST;WORLD;CSM;COMMONW;WWTOPBIZ;INDUSTRIES;DEVECO;PHOTO;OILKEY;G10MEMB;ALLTOP;READ500;BNK;READ50;STK;TIMENI;WWTOPZ5;WWTOPZ4;METRO;CMDKEY;COS;SRCRANK1;TIMECO;GLOBFEAT;USSE;MSCINAMER;BGOVCODES;READ250;SMALLCAP;WWTOPGLOB;READ700;BFWEQCA;SPREGIONS;READ;NRGKEY;FIRSTWORD;WWTOPZ3;CMDGLOMAC;ORIGINAL;WWTOPFEAT;ALLSTATES;FIXTURE;PADD1,100;50;100;100;100;100;100;100;100;63;100;96;100;100;100;100;100;96;100;100;50;100;100;100;100;96;50;50;100;100;100;96;100;100;100;63;100;100;100;50;100;100;96;100;100;100;50;100;63;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;50;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;50;100;50,16479170;17688764;1829368;19146434;21503127;3521674;6062564,70;70;70;70;70;70;70
80178,2020-11-11T23:09:19.710+00:00,QJNMZJMB2SJR,ADD_STORY,ORIGINAL,NS7,O Otimista: Marquise compra empresa do conglomerado da Odebrecht na Bahia,2020-11-11T23:09:19.537+00:00,PORTUGUESE,https://ootimista.com.br/economia/marquise-compra-empresa-do-conglomerado-da-odebrecht-na-bahia/,0,2020-11-11T23:09:19.551+00:00,,,,,,,,,ODBE4@BZ,100,BBG001FGRZ17,BBG000BZYN92,CORPFIN;BIZNEWS;EQTY;CPNYCNT1;BUSINESS;MISC;MISCCOS;MNA;CGL;EQUITYKEY;INDUSTRIES;CACT;COS;COEVNT;SRCRANK3,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,,
80001,2021-01-05T03:51:50.624+00:00,QMFTV5DWLU6F,UPDATE_ATTRIBUTE,ORIGINAL,BFW,S. Korean Builders Rise on Expectations for New Housing Measure,2021-01-05T02:32:38.801+00:00,ENGLISH,,0,2021-01-05T03:51:50.316+00:00,000720@KS;047040@KS;006360@KS,70;70;70,BBG001FFHYR5;BBG001G7YCZ2;BBG001FFJ2V8,BBG000BCVC63;BBG000D5FF76;BBG000BCYFN4,BFWAS;BIZNEWS;STKMOV;CST;ASIAX;BUSINESS;REL;INDMOV;MARKETS;GOV;NASIA;BFWEQEM;CSM;KSS;STK;SENTIMENT;COS;KOREA;FINNEWS;BFWEQ;EM;FIRSTWORD;BFW;ORIGINAL;ASIA,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,15943509;18850926;2065389;20766373,70;70;70;70,000720@KS;047040@KS;006360@KS,70;70;70,BBG001FFHYR5;BBG001G7YCZ2;BBG001FFJ2V8,BBG000BCVC63;BBG000D5FF76;BBG000BCYFN4,BFWAS;BIZNEWS;MSCIWORLD;EQTY;STKMOV;FIN;CST;ASIAX;BUSINESS;BONDWIRES;REL;MKTMISC;INDMOV;MISC;BFWFOCUS;MARKETS;GOV;KRNEWS;NASIA;REGIONFILT;BFWEQEM;EQUITYKEY;BGOVBILLGO;MAJOR;WORLD;HOM;CSM;KSS;INDUSTRIES;ASIASTK;INDUSTRIAL;MSCIEMAS;STK;MTGEKEY;SENTIMENT;COS;SRCRANK1;SKOREA;KOREA;BGOVCODES;FINNEWS;BFWEQ;SEASIASTK;SPREGIONS;POLIRISK;EM;FIRSTWORD;ALLMOV;RESREL;BFW;ORIGINAL;ASIA,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;70;70;100;70;100;100;100;100;100;100;91;70;100;70;100;100;100;100;100;100;100;100;100;100;100;100;70;100;70;70;100;100;100;100;100;100,15943509;18850926;2065389;20766373,70;70;70;70
80001,2021-06-11T18:21:46.203+00:00,QUJV0AHHWW74,ADD_STORY,ORIGINAL,BFW,*GAS PIPE ALERT: IROQUOIS GAS CAPACITY CONSTRAINT        :TRP CN,2021-06-11T18:21:46.094+00:00,ENGLISH,,0,2021-06-11T18:21:46.104+00:00,TRP@CN,95,BBG001FDZKG2,BBG000D07ZQ1,BIZNEWS;MSCIWORLD;ACEXCLUDE;NRG;NRGMARKET;HEADS;CANADA;GASOUT;GASMARKET;AGASMARKET;GAS;CMP;BFWGAS;PIP;ALBERTA;CMDMARKET;MSCINAMER;PIPOUT;HEADGEN;FIRSTWORD;BFW;CMPAUTO,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,1821631,70,TRP@CN,96,BBG001FDZKG2,BBG000D07ZQ1,BIZNEWS;MSCIWORLD;NORTHAM;ACEXCLUDE;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;NRG;NRGMARKET;HEADS;MISC;BFWFOCUS;MARKETS;SERVOUT;CMD;CANADA;REGIONFILT;GASOUT;GASMARKET;RUNEWS;EQUITYKEY;OILGASCOAL;AGASMARKET;BGOVBILLGO;GAS;WORLD;COMMONW;GENEVENT;DEVECO;CMP;G10MEMB;BFWGAS;PIP;GEN;ALBERTA;CMDKEY;SRCRANK1;CMDMARKET;MSCINAMER;BGOVCODES;PIPOUT;HEADGEN;SPREGIONS;NRGKEY;FIRSTWORD;BFW;CMPAUTO,100;100;96;70;100;100;91;100;100;100;100;100;100;100;91;100;91;100;70;100;100;100;100;70;100;100;100;91;91;91;100;91;100;98;91;70;100;100;100;100;100;91;100;100;100;100;100;100,1821631,70
80001,2021-08-06T06:00:35.204+00:00,QXEM0ZGFA9Z4,ADD_STORY,ORIGINAL,BN,Sodick Reports Half-Year Group Earnings Results,2021-08-06T06:00:35.114+00:00,ENGLISH,,0,2021-08-06T06:00:35.119+00:00,6143@JP,95,BBG001FFF171,BBG000BP0SR0,BIZNEWS;MSCIWORLD;BUSINESS;ELE;KIKAI;JER;TABLE;JAPAN;MAC;CMP;MSCIDVAS;ERNJPTABLE;BBEA;COS;FINNEWS;ERNJP;ORIGINAL;ASIA,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,,,6143@JP,96,BBG001FFF171,BBG000BP0SR0,BIZNEWS;MSCIWORLD;ERN;CPNYCNT1;BUSINESS;G7MEMB;HAR;BONDWIRES;MISC;ELE;KIKAI;JER;TABLE;BGOVBILLGO;JAPAN;MAC;MAJOR;WORLD;INDUSTRIES;DEVECO;CMP;TEC;MSCIDVAS;G10MEMB;ERNJPTABLE;INDUSTRIAL;BBEA;COS;SRCRANK1;BGOVCODES;FINNEWS;SPREGIONS;ERNJP;JPALL;ORIGINAL;ASIA,100;100;100;100;100;70;70;100;100;70;100;70;100;100;70;70;100;100;91;70;100;70;100;70;100;70;100;100;100;100;100;100;100;100;100;91,,
80001,2020-10-07T06:26:36.980+00:00,QHTJ8CDWRGG7,ADD_STORY,ORIGINAL,BFW,Rizzoli Corriere Raised to Accumulate at Banca Akros (ESN),2020-10-07T06:26:36.825+00:00,ENGLISH,,0,2020-10-07T06:26:36.841+00:00,RCS@IM,95,BBG001FJYGF0,BBG000BR07V7,ANACHANGE;BIZNEWS;ANA;MSCIWORLD;FIN;ITALY;BUSINESS;MED;CMPPUB;ANACHGBA;PUB;CMP;EMC;EUROPE;COS;FINNEWS;BFWEQ;ANABUY;ANARAISE;FIRSTWORD;BFW;ORIGINAL;MSCIDVEUR;BFWEU,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,3287943,70,RCS@IM,96,BBG001FJYGF0,BBG000BR07V7,ANACHANGE;BIZNEWS;ANA;MSCIWORLD;EQTY;FIN;ITALY;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;TMT;ANAMOVES;MISC;BFWFOCUS;ITNEWS;REGIONFILT;EMEAREGION;MED;EQUITYKEY;CMPPUB;BGOVBILLGO;ANACHGBA;PUB;MAJOR;WORLD;INDUSTRIES;DEVECO;CMP;G10MEMB;EMC;EUROPE;COS;SRCRANK1;POSITIVE;BGOVCODES;FINNEWS;BFWEQ;NEWSROOMBA;ANABUY;SPREGIONS;ANARAISE;FIRSTWORD;BFW;ORIGINAL;MSCIDVEUR;WEU;BFWEU,100;100;100;100;100;70;70;100;100;70;100;91;100;100;100;99;99;91;91;100;100;100;100;70;100;100;98;70;100;70;91;91;100;100;100;100;100;100;100;100;100;100;100;100;100;100;70;100,3287943;4180978,70;95
80001,2021-01-12T16:57:10.569+00:00,QMTWDFT1UM0X,UPDATE_ATTRIBUTE,ORIGINAL,BFW,PRICED: Exor EU500m 10Y MS+115,2021-01-12T15:58:27.392+00:00,ENGLISH,,0,2021-01-12T16:57:10.412+00:00,EXO@IM,95,BBG00F5DV6N9,BBG00FH38TD5,BIZNEWS;MSCIWORLD;FIN;ITALY;BUSINESS;FIGCNI;NEWBON;IGCNI;MARKETS;READ100;CMPPUB;READ25;COR;CMP;SYNBONDEU;EMC;EUROPE;READ50;CACT;COS;COEVNT;CNI;FINNEWS;EURCNI;BFWDCMEU;READ;FIRSTWORD;BON;BFW;ORIGINAL;MSCIDVEUR,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,16294148,70,EXO@IM;UCG@IM,96;80,BBG00F5DV6N9;BBG001G0L9R7,BBG00FH38TD5;BBG000BN0LC6,CORPFIN;BIZNEWS;MSCIWORLD;FIN;FIRPT;ITALY;DEBTKEY;BUSINESS;G7MEMB;FIGCNI;BONDWIRES;NEWBON;MISC;BFWFOCUS;MISCCOS;IGCNI;FIALL;MARKETS;ITNEWS;READ100;DCM;REGIONFILT;DRA;EMEAREGION;CREDITKEY;EQUITYKEY;CMPPUB;READ25;BGOVBILLGO;COR;MAJOR;ANON;WORLD;INDUSTRIES;DEVECO;CMP;G10MEMB;BFWDCM;SYNBONDEU;FISUB;EMC;EUROPE;READ50;CACT;TIMENI;CAPITALMKT;COS;SRCRANK1;TIMECO;COEVNT;CNI;EURCNI;BGOVCODES;FINNEWS;BFWDCMEU;HIGRAD;NEWSROOMBA;SPREGIONS;READ;FIRSTWORD;BON;BFW;ISSUE;ORIGINAL;NEWBFW;MSCIDVEUR;BONMISC;WEU;FIASST,100;100;100;70;100;70;100;100;70;100;100;100;100;100;100;100;100;100;99;100;100;99;50;91;100;100;100;100;100;100;100;100;100;70;70;100;70;100;100;100;91;91;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;70;100,16294148,70
80001,2021-03-16T11:00:08.819+00:00,QQ26K1DWX2QX,UPDATE_ATTRIBUTE,ORIGINAL,BFW,"Columbia Care 4Q Loss Per Share 21c, Est. Loss/Share 5.0c",2021-03-16T11:00:01.824+00:00,ENGLISH,,0,2021-03-16T11:00:08.691+00:00,CCHW@CN,95,BBG00LQ82BS0,BBG00P0QCNS2,BIZNEWS;ERN;BUSINESS;NEGNEWS;BFWFOCUS;BFWUS;CMP;SENTIMENT;COS;ERNBFW;FINNEWS;BFWEQ;HEADGEN;BFWEQCA;FIRSTWORD;BFW;ORIGINAL;CMPAUTO,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,,,CCHW@CN,99,BBG00LQ82BS0,BBG00P0QCNS2,BIZNEWS;EQTY;ERN;CPNYCNT1;BUSINESS;BONDWIRES;NEGNEWS;MISC;BFWFOCUS;EQUITYKEY;BFWUS;BGOVBILLGO;MAJOR;CMP;SENTIMENT;COS;SRCRANK1;ERNBFW;BGOVCODES;FINNEWS;BFWEQ;HEADGEN;BFWEQCA;FIRSTWORD;BFW;ORIGINAL;CMPAUTO,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,,
80001,2020-10-12T18:38:20.475+00:00,NFR7FOHHR9XE,UPDATE_ATTRIBUTE,ORIGINAL,BN,*LUNG CHEONG INTL. 1H GROSS MARGIN 32%                   :348 HK,2014-11-28T14:40:36.713+00:00,ENGLISH,,0,2020-10-12T18:38:20.333+00:00,,,,,BIZNEWS;HK;MSCIWORLD;ACEXCLUDE;ASIAX;BUSINESS;CONS;HEADS;NASIA;BRIC;TOY;CMP;MSCIDVAS;MSCIEMAS;CHINA;COS;FINNEWS;HEADGEN;EM;ASIA,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,3033149,70,,,,,BIZNEWS;HK;MSCIWORLD;CONSD;ACEXCLUDE;ASIAX;BUSINESS;BONDWIRES;CONS;HEADS;MISC;LEI;NASIA;EQUITYKEY;BRIC;BGOVBILLGO;TOY;WORLD;INDUSTRIES;CMP;MSCIDVAS;MSCIEMAS;CHINA;COS;SRCRANK1;BGOVCODES;FINNEWS;HEADGEN;SPREGIONS;EM;ASIA,100;70;100;70;70;100;100;100;91;100;100;70;98;100;98;100;70;100;91;100;100;100;91;98;100;100;100;100;100;98;98,3033149,70
80001,2021-05-21T12:22:08.023+00:00,QTGICVT0AFB5,ADD_STORY,ORIGINAL,BN,*MALAYSIA: FURTHER DETAILS WILL BE ANNOUNCED SATURDAY,2021-05-21T12:22:07.939+00:00,ENGLISH,,0,2021-05-21T12:22:07.943+00:00,,,,,BIZNEWS;MSCIWORLD;ACEXCLUDE;ASIAX;BUSINESS;HEADS;MALAY;RIF;MSCIEMAS;CECO;ECO;FINNEWS;MALAYGOV;MECO;EM;ASIA;SEASIA,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,19991754,70,,,,,BIZNEWS;MSCIWORLD;ACEXCLUDE;ASIAX;BUSINESS;BONDWIRES;HEADS;MISC;GOV;EQUITYKEY;BGOVBILLGO;WORLD;COMMONW;MALAY;RIF;MSCIEMAS;CECO;SRCRANK1;ECO;BGOVCODES;FINNEWS;MALAYGOV;SPREGIONS;POLIRISK;MECO;EM;ASIA;SEASIA,100;100;70;100;100;100;100;100;70;100;100;100;98;98;100;100;91;100;98;100;100;70;100;70;70;100;100;100,19991754,70
80178,2020-12-02T21:29:50.411+00:00,QKQEDQMB2SJK,ADD_STORY,ORIGINAL,CHO,"조선: 자가격리자 폭증, 첫 7만명 넘었다",2020-12-02T21:29:50.182+00:00,KOREAN,https://www.chosun.com/national/welfare-medical/2020/12/03/LBL5GIJA2ZAVPLA6G5FYRYW2NA/,0,2020-12-02T21:29:50.189+00:00,,,,,,,,,,,,,BIZNEWS;FIN;CONSD;BUSINESS;CONS;REL;MISC;AIRPORT;INDUSTRIES;PASSTRN;COS;SRCRANK1;AVIATION,75;49;50;75;50;49;100;50;75;50;75;100;50,,
80001,2021-05-07T17:48:09.904+00:00,QSONDCDWRGG1,UPDATE_ATTRIBUTE,ORIGINAL,BN,South Africa Likely to Avoid Moody’s Downgrade This Year: Chart,2021-05-07T03:00:00.001+00:00,ENGLISH,,0,2021-05-07T17:48:09.596+00:00,,,,,BIZNEWS;GLOBALMACR;ZATOP;BUSINESS;ALLWWCUR;BUD;ZATOPZ2;BRICECO;READ150;AFRICA;MARKETS;GOV;READ100;ECOTOPZ3;READ25;WWTOP;SOVEREIGN;TOPCHART;BNCHART;ALLTOP;AFRTOP;SAFRI;READ50;FRX;CECO;ECO;AME;FINNEWS;ECOTOP;SAECO;READ;EM;BON;ORIGINAL,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,16865417;1809707;18238737;20849944;7170947,70;70;70;70;70,NED@SJ,90,BBG001FFXJW4,BBG000BFSBW3,BIZNEWS;MSCIWORLD;GLOBALMACR;ZATOP;DEBTKEY;CPNYCNT1;BUSINESS;ALLWWCUR;BONDWIRES;BUD;BRICECO;ZATOPZ2;MISC;CREDITDN;READ150;FIALL;AFRICA;MARKETS;GOV;READ100;CREDITCG;ATTACHMENT;DRA;EMEAREGION;CREDITKEY;ECOTOPZ3;SARB;EQUITYKEY;BRIC;READ25;BGOVBILLGO;WWTOP;SOVEREIGN;MAJOR;WORLD;COMMONW;TOPCHART;FXKEY;DEVECO;PHOTO;CEN;BNCHART;ALLTOP;AFRTOP;FISUB;SAFRI;READ50;FRX;TIMENI;MSCIAFRICA;CECO;SRCRANK1;TIMECO;ECO;AME;BGOVCODES;FINNEWS;ECOTOP;NEGATIVE;SAECO;SPREGIONS;MSCIEMEUR;READ;POLIRISK;SUBSAHARAN;EM;BON;ORIGINAL;RATESKEY;CRA;FIASST,100;98;100;100;100;100;100;100;100;70;100;100;100;100;100;100;100;100;96;100;100;100;100;100;100;100;50;100;98;100;100;100;70;100;100;98;100;100;98;100;50;100;100;100;100;98;100;91;100;98;100;100;100;100;100;100;100;100;100;85;100;98;100;99;98;100;100;100;100;100;50,16865417;1809707;18238737;20849944;7170947,70;70;70;70;95
80178,2020-09-28T10:02:12.497+00:00,QHD57OMB2SJR,ADD_STORY,ORIGINAL,GO1,"USGS: M 1.2 - 23 km ENE of Four Mile Road, Alaska",2020-09-28T10:02:12.210+00:00,ENGLISH,https://earthquake.usgs.gov/earthquakes/eventpage/ak020chztuhq,0,2020-09-28T10:02:12.219+00:00,,,,,BIZNEWS;NAT;GEN,70;70;70,,,,,,,BIZNEWS;MSCIWORLD;NORTHAM;NAT;G7MEMB;MISC;PADD3;USPN;US;EQUITYKEY;PADDIST;WORLD;GENEVENT;DEVECO;G10MEMB;GEN;ESGRES;PADD5;MSCINAMER;SRCRANK3;AK;SPREGIONS;ALLSTATES,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,,
80001,2021-03-15T21:37:12.481+00:00,QPUJE3BYLVCW,UPDATE_ATTRIBUTE,ORIGINAL,BN,"*JAPAN'S SAITAMA FINDS 155 NEW CORONAVIRUS CASES, KYODO SAYS",2021-03-12T07:56:27.491+00:00,ENGLISH,,0,2021-03-15T21:37:12.367+00:00,,,,,BIZNEWS;MSCIWORLD;SUM;ACEXCLUDE;VIRALILL;GENHEA;HEADS;INFECT;ILLNESS;JAPAN;IPPAN;MSCIDVAS;GEN;JNEWS;RLSHEAD;ASIA,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,16406582,70,,,,,BIZNEWS;MSCIWORLD;SUM;ACEXCLUDE;VIRALILL;G7MEMB;BONDWIRES;GENHEA;HEADS;MISC;INFECT;ILLNESS;EQUITYKEY;BGOVBILLGO;JAPAN;CORONAVIR;WORLD;DEVECO;IPPAN;MSCIDVAS;G10MEMB;GEN;SRCRANK1;BGOVCODES;JNEWS;SPREGIONS;RLSHEAD;JPALL;ASIA,100;100;100;70;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;70;100;100;100;100;100;100;100,16406582,70
80001,2020-10-31T14:16:29.767+00:00,QJ2JSWDWLU6A,UPDATE_ATTRIBUTE,UPDATE,CBN,德国确认三个州出现禽流感病例,2020-10-31T14:16:15.278+00:00,CHINESE_SIMP,,0,2020-10-31T14:16:29.220+00:00,,,,,BIZNEWS;BUSINESS;BFWEQCH;GOV;BIRDFLU;HEA;POL;BFWCH;COS;FINNEWS;GEGOV;LLTRANS,70;70;70;70;70;70;70;70;70;70;70;70,1708230;1712648;18031885;18971520;21166496,70;70;70;70;70,,,,,BIZNEWS;CBN;MSCIWORLD;EQTY;VIRALILL;BUSINESS;G7MEMB;GENHEA;MISC;BFWFOCUS;BFWEQCH;GOV;BIRDFLU;FLU;INFECT;REGIONFILT;EMEAREGION;ILLNESS;CEU;HEA;RESPILL;POL;WORLD;BFWCH;INDUSTRIES;BNLANG;DEVECO;G10MEMB;GEN;EMC;EUROPE;GER;COS;SRCRANK1;FINNEWS;BFWEQ;GRNEWS;SPREGIONS;POLIRISK;FIRSTWORD;GEGOV;LLTRANS;MSCIDVEUR;WEU,100;100;70;100;100;98;70;100;100;100;100;98;100;100;100;70;100;100;70;70;100;70;100;100;70;100;70;70;70;70;100;70;91;100;100;100;70;100;98;100;70;100;70;70,1708230;1712648;18031885;18971520;21166496;7239087,70;70;70;70;70;95
80178,2021-07-11T09:39:20.269+00:00,QW2QSSMB2SJO,UPDATE_ATTRIBUTE,ORIGINAL,NS7,"La Nacion (CR): Coronavirus en Argentina: casos en Cainguas, Misiones al 11 de julio",2021-07-11T09:38:52.290+00:00,SPANISH,https://www.lanacion.com.ar/sociedad/coronavirus-en-argentina-casos-en-cainguas-misiones-al-11-de-julio-nid11072021/,0,2021-07-11T09:39:20.195+00:00,,,,,,,,,,,,,MSCIWORLD;VIRALILL;GENHEA;MISC;LATAM;INFECT;ILLNESS;ARGENT;SRCRANK2;CORONAVIR;WORLD;ANDEAN;MSCIFRONT;SPREGIONS;EM;SOUTHAM,85;100;100;100;85;100;100;85;100;100;85;85;85;85;85;85,,
80001,2020-09-09T22:30:06.771+00:00,QGEX66T1UM11,ADD_STORY,ORIGINAL,BFW,アジア企業のＡＤＲ/ＧＤＲの騰落率（9月9日),2020-09-09T22:30:06.530+00:00,JAPANESE,,0,2020-09-09T22:30:06.542+00:00,,,,,BIZNEWS;HK;MSCIWORLD;CHS;ASIAX;BUSINESS;SP;INDO;MKS;TBS;MARKETS;NASIA;IDS;ADRASIABA;ANZ;JPS;BRIC;HKS;JAPAN;PHIL;CSM;KSS;MALAY;CMP;MSCIDVAS;PMS;MSCIEMAS;STK;AU;CHINA;SPS;ADR;KOREA;FINNEWS;SEASIASTK;INDIA;TTS;THAI;EM;FIRSTWORD;BFW;ORIGINAL;TWN;ASIA;IJS;SEASIA;CMPAUTO,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,,,,,,,METALKEY;MINT;BIZNEWS;HK;MSCIWORLD;CHS;JBN;ASIAX;BUSINESS;SP;G7MEMB;INDO;MKS;BONDWIRES;MKTMISC;TBS;MISC;MARKETS;CMD;KRNEWS;STL;NASIA;IDS;REGIONFILT;BASIC;ADRASIABA;FERRO;ANZ;EQUITYKEY;JPS;FERROSTL;BRIC;CMDX;HKS;BGOVBILLGO;JAPAN;MAJOR;DEPRECEIPT;WORLD;CMDMISC;PHIL;CSM;COMMONW;KSS;MALAY;INDUSTRIES;CMDIND;ASIASTK;MET;DEVECO;CMP;MSCIDVAS;G10MEMB;PMS;MSCIEMAS;GMS;STK;AU;CHINA;CMDKEY;BRICSTK;COS;SRCRANK1;SKOREA;SPS;ADR;KOREA;BGOVCODES;FINNEWS;SEASIASTK;SASIASTK;NEWSROOMBA;INDIA;METMNG;SPREGIONS;TTS;THAI;EM;FIRSTWORD;JPALL;BFW;ORIGINAL;TWN;INEQUITY;MNG;ASIA;IJS;SEASIA;CMPAUTO,63;94;100;94;100;70;100;100;100;91;91;94;70;100;70;70;100;100;63;70;63;100;70;70;63;100;63;91;100;70;63;100;63;70;100;91;100;70;100;63;94;100;100;70;95;63;63;100;63;98;100;100;91;70;100;94;100;70;100;63;91;100;100;70;70;70;91;100;100;100;70;100;91;63;100;70;94;100;100;100;100;100;96;70;63;100;70;100;100,,
80001,2021-08-11T05:31:47.277+00:00,QXNU0YDWX2QX,UPDATE_ATTRIBUTE,ORIGINAL,BN,*CORRECT: TABREED 2Q NET INCOME REPORTED IN ERROR,2021-08-11T05:31:46.624+00:00,ENGLISH,,0,2021-08-11T05:31:46.791+00:00,TABREED@UH,70,BBG001GQWV71,BBG000GSTMG3,BIZNEWS;ERN;ACEXCLUDE;ABUDHABI;BUSINESS;HEADS;NEGNEWS;FEAS;MENA;CMPPUB;MIDEAST;UAE;GULF;CMP;SENTIMENT;COS;AME;FINNEWS;BLD;CORRECT;EM,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,20100233,70,TABREED@UH,96,BBG001GQWV71,BBG000GSTMG3,BIZNEWS;MSCIWORLD;ERN;ACEXCLUDE;ABUDHABI;CPNYCNT1;BUSINESS;BONDWIRES;HEADS;NEGNEWS;MISC;GCCMEMB;FEAS;EMEAREGION;BASIC;MENA;EQUITYKEY;CMPPUB;MIDEAST;BGOVBILLGO;UAE;GULF;WORLD;INDUSTRIES;CMP;SENTIMENT;COS;SRCRANK1;AME;BGOVCODES;FINNEWS;BLD;CORRECT;SPREGIONS;MSCIEMEUR;EM,100;91;100;70;70;100;100;100;100;100;100;91;100;100;70;100;100;100;100;100;91;98;100;70;100;100;100;100;100;100;100;70;100;100;91;100,20100233,70
